order_id,order_date,first_name,last_name,total_amount
US-2016-122182,03-10-2016,Bryan,Davis,39.992
US-2017-105046,7/17/2017,Bill,Eplett,269.98
CA-2017-155985,3/23/2017,Bill,Eplett,211.84
CA-2017-137596,09-02-2017,Bill,Eplett,1199.8
CA-2016-166912,1/15/2016,Bill,Eplett,81.98
CA-2016-128307,7/25/2016,Bill,Eplett,20.936
CA-2016-161662,02-07-2016,Bobby,Elias,30.352
CA-2017-121314,9/23/2017,Bobby,Elias,251.64
CA-2017-141782,1/21/2017,Bobby,Elias,268.576
CA-2016-125220,10/14/2016,Bobby,Elias,1649.75
CA-2016-108630,11/18/2016,Bobby,Elias,61.12
US-2017-166324,4/20/2017,Brad,Eason,848.544
CA-2016-118052,05-06-2016,Brad,Eason,7.216
CA-2016-140774,09-05-2016,Brad,Eason,107.94
CA-2015-122406,08-02-2015,Brad,Eason,128.85
CA-2015-115924,9/14/2015,Brad,Eason,25.9
US-2016-146857,05-06-2016,Brad,Eason,54.48
CA-2015-116260,07-06-2015,Barbara,Fisher,11.12
CA-2015-137281,6/13/2015,Barbara,Fisher,6.48
CA-2014-109904,7/14/2014,Barbara,Fisher,17.94
CA-2014-117345,08-01-2014,Barbara,Fisher,17.544
CA-2015-116750,07-05-2015,Barbara,Fisher,4.928
CA-2016-100041,11/20/2016,Barbara,Fisher,9.08
US-2017-120908,9/30/2017,Barbara,Fisher,20.664
US-2016-105452,7/28/2016,Barry,Franz,24.7
CA-2016-137729,05-05-2016,Barry,Franz,5.98
CA-2017-103380,11/21/2017,Barry,Franz,56.56
CA-2014-141355,9/25/2014,Barry,Franz,14.576
CA-2014-165568,2/15/2014,Barry,Franz̦sisch,21.36
CA-2017-114804,10/17/2017,Barry,Franz̦sisch,52.792
CA-2015-145758,10/30/2015,Barry,Franz̦sisch,1035.8
US-2017-124779,09-08-2017,Barry,Franz̦sisch,42.616
CA-2017-134495,04-01-2017,Barry,Franz̦sisch,23.976
CA-2016-156265,08-02-2016,Barry,Franz̦sisch,136.464
CA-2017-133333,9/18/2017,Barry,Franz̦sisch,22.72
CA-2016-159940,07-07-2016,Barry,Franz̦sisch,60.288
CA-2014-163013,11/28/2014,Bart,Folk,14.67
CA-2017-140676,09-12-2017,Bart,Folk,39.9
CA-2017-117128,12-05-2017,Bart,Folk,21.6
US-2016-120460,4/30/2016,Ben,Ferrer,22.608
CA-2014-110184,07-12-2014,Ben,Ferrer,249.75
CA-2016-149111,4/17/2016,Ben,Ferrer,36.792
US-2014-138247,12/24/2014,Ben,Ferrer,173.656
US-2017-119039,03-06-2017,Ben,Ferrer,14.976
US-2015-113327,5/26/2015,Ben,Ferrer,18.272
CA-2014-167724,4/13/2014,Ben,Ferrer,7.83
CA-2016-162348,11-10-2016,Ben,Ferrer,9.98
CA-2016-159891,1/31/2016,Ben,Ferrer,1270.99
CA-2017-151799,12/14/2017,Ben,Ferrer,1199.98
CA-2015-145835,5/13/2015,Ben,Ferrer,222.384
CA-2014-103219,11-09-2014,Benjamin,Farhat,56.52
CA-2016-154662,06-09-2016,Benjamin,Farhat,692.94
CA-2017-106859,3/13/2017,Benjamin,Farhat,90.8
CA-2017-102729,10/26/2017,Benjamin,Farhat,55.616
CA-2014-148040,3/22/2014,Beth,Fritzler,74.352
CA-2017-161130,11-03-2017,Beth,Fritzler,361.376
CA-2017-169012,07-10-2017,Beth,Fritzler,41.91
CA-2015-141565,9/20/2015,Barry,Gonzalez,1369.764
CA-2016-134110,11/17/2016,Barry,Gonzalez,67.176
CA-2017-169005,11-02-2017,Barry,Gonzalez,5.56
CA-2014-155390,12-06-2014,Barry,Gonzalez,42.208
CA-2017-165715,12-02-2017,Barry,Gonzalez,32.776
CA-2015-120901,12/31/2015,Barry,Gonzalez,152.688
CA-2017-117198,8/31/2017,Barry,Gonzalez,659.9
US-2014-114377,11-05-2014,Barry,Gonzalez,149.9
CA-2015-108588,01-05-2015,Brooke,Gillingham,59.52
CA-2017-105543,11/24/2017,Brooke,Gillingham,33.29
US-2016-162852,12/27/2016,Brooke,Gillingham,845.488
CA-2014-127523,05-11-2014,Brooke,Gillingham,35.91
CA-2016-153682,5/30/2016,Brooke,Gillingham,839.988
CA-2017-121412,9/23/2017,Brooke,Gillingham,29.328
CA-2015-154200,6/18/2015,Bruce,Geld,51.98
CA-2016-145240,09-06-2016,Bruce,Geld,10.784
CA-2017-119389,4/17/2017,Bruce,Geld,60.312
CA-2017-135419,11-03-2017,Bruce,Geld,486.368
CA-2016-165995,8/30/2016,Bruce,Geld,47.04
CA-2014-164749,3/23/2014,Bruce,Geld,9.912
CA-2015-149300,11/22/2015,Brosina,Hoffman,32.985
CA-2017-127306,1/14/2017,Brosina,Hoffman,18.336
US-2015-130491,02-08-2015,Brosina,Hoffman,9.54
CA-2017-135587,12-07-2017,Brosina,Hoffman,320.64
CA-2017-112865,5/18/2017,Brosina,Hoffman,36.048
CA-2016-112123,03-03-2016,Brosina,Hoffman,447.86
CA-2014-115812,06-09-2014,Brosina,Hoffman,48.86
US-2014-140914,11-11-2014,Brosina,Hoffman,10.984
CA-2014-125612,08-03-2014,Berenike,Kampe,39.96
CA-2015-113110,3/19/2015,Berenike,Kampe,17.568
CA-2016-130799,11-11-2016,Berenike,Kampe,6.96
CA-2017-151183,10/14/2017,Berenike,Kampe,46.36
CA-2017-117009,9/22/2017,Berenike,Kampe,21.96
US-2014-140452,12-06-2014,Berenike,Kampe,14.016
CA-2016-106278,09-02-2016,Becky,Martin,215.976
CA-2017-121706,2/26/2017,Becky,Martin,356.79
CA-2016-126004,12-04-2016,Becky,Martin,113.79
CA-2014-139892,09-08-2014,Becky,Martin,9.936
CA-2015-105102,9/15/2015,Brendan,Murry,79.872
CA-2017-165155,9/21/2017,Brendan,Murry,15.51
CA-2017-155642,5/18/2017,Brendan,Murry,22.608
CA-2016-160304,01-02-2016,Brendan,Murry,173.94
CA-2016-142615,11/20/2016,Brendan,Murry,27.88
US-2017-129203,4/17/2017,Brendan,Murry,195.136
CA-2015-124107,10-09-2015,Brian,Moss,619.95
CA-2016-163202,9/27/2016,Brian,Moss,2.907
CA-2017-121678,11/16/2017,Brian,Moss,1.824
CA-2017-149048,5/13/2017,Brian,Moss,180.96
CA-2014-125514,9/21/2014,Brian,Moss,25.96
US-2014-134733,9/23/2014,Brian,Moss,435.999
CA-2014-165379,07-09-2014,Brian,Moss,10.368
CA-2017-152912,11-09-2017,Brian,Moss,9.64
CA-2015-100454,11/20/2015,Brian,Moss,60.45
CA-2017-102519,11/27/2017,Brian,Moss,46.94
CA-2017-167101,3/24/2017,Brian,Moss,221.92
CA-2014-133270,06-06-2014,Bryan,Mills,13.36
CA-2016-101966,7/14/2016,Bryan,Mills,419.944
US-2015-157014,10-03-2015,Bryan,Mills,32.07
CA-2015-165813,3/20/2015,Bryan,Mills,29.304
CA-2017-152968,5/26/2017,Bryan,Mills,23.08
CA-2016-105473,4/16/2016,Bryan,Mills,28.8
CA-2014-116568,12/14/2014,Bryan,Mills,186.304
CA-2016-117660,12/30/2016,Bryan,Mills,5.904
CA-2015-160787,9/25/2015,Bryan,Mills,2.946
CA-2014-106971,09-02-2014,Bryan,Mills,475.944
CA-2015-106215,4/16/2015,Brad,Norvell,12.576
US-2017-149006,12-06-2017,Brad,Norvell,10.68
CA-2017-114370,3/14/2017,Brad,Norvell,49.616
CA-2014-138527,09-12-2014,Brad,Norvell,10.368
CA-2017-163405,12/21/2017,Bradley,Nguyen,6.63
CA-2014-118339,3/17/2014,Bradley,Nguyen,93.78
CA-2016-169943,5/19/2016,Bradley,Nguyen,242.9
CA-2017-131625,09-01-2017,Bradley,Nguyen,114.9
CA-2014-103940,9/17/2014,Bradley,Nguyen,30.28
CA-2016-137204,4/28/2016,Bill,Overfelt,41.568
CA-2017-132199,05-03-2017,Bill,Overfelt,32.448
CA-2017-128076,02-02-2017,Bill,Overfelt,210.58
CA-2017-144883,8/15/2017,Bill,Overfelt,50.4
CA-2016-105207,01-03-2016,Bill,Overfelt,1592.85
CA-2015-136658,09-10-2015,Bobby,Odegard,6.08
CA-2017-158386,10/16/2017,Bobby,Odegard,124.75
CA-2016-108364,12/19/2016,Barry,Pond,1.8
CA-2017-143084,3/18/2017,Barry,Pond,13.9
CA-2017-151596,10-08-2017,Barry,Pond,42.76
CA-2016-160535,11/25/2016,Barry,Pond,563.4
US-2014-154655,10-12-2014,Barry,Pond,22.24
CA-2017-160325,9/24/2017,Bart,Pistole,391.98
CA-2014-162992,12/19/2014,Bart,Pistole,14.62
CA-2017-135377,12/13/2017,Bart,Pistole,287.976
CA-2015-138219,3/23/2015,Bart,Pistole,33.36
CA-2017-161851,4/15/2017,Bart,Pistole,15.57
CA-2015-148180,7/26/2015,Bart,Pistole,9.144
CA-2017-137365,11/30/2017,Bart,Pistole,95.976
CA-2014-146990,11-07-2014,Bart,Pistole,5.92
CA-2014-137911,10-09-2014,Bart,Pistole,88.768
US-2014-134971,06-07-2014,Bart,Pistole,12.462
CA-2017-105445,2/20/2017,Bart,Pistole,9.432
CA-2016-156811,10/27/2016,Bart,Pistole,43.92
CA-2017-147564,10-02-2017,Becky,Pak,49.12
CA-2017-128629,07-10-2017,Becky,Pak,18.84
CA-2015-158491,06-04-2015,Becky,Pak,119.98
US-2017-154851,3/30/2017,Becky,Pak,5.715
CA-2016-154767,6/28/2016,Becky,Pak,121.96
CA-2017-156139,12/31/2016,Becky,Pak,38.376
CA-2016-158211,01-04-2016,Ben,Peterman,4.672
CA-2017-146626,12/29/2017,Ben,Peterman,101.12
CA-2017-130036,8/27/2017,Ben,Peterman,12.672
US-2017-140907,12-10-2017,Ben,Peterman,49.08
CA-2016-115574,12/23/2016,Ben,Peterman,141.372
US-2015-112508,3/24/2015,Ben,Peterman,6.992
CA-2016-142902,09-12-2016,Ben,Peterman,15.136
CA-2017-167150,12-10-2017,Ben,Peterman,19.936
CA-2015-166219,8/28/2015,Ben,Peterman,1099.96
CA-2017-142888,11/21/2017,Benjamin,Patterson,70.98
CA-2015-135174,4/30/2015,Benjamin,Patterson,1022.97
CA-2016-141551,9/24/2016,Benjamin,Patterson,6.38
CA-2014-101462,4/20/2014,Benjamin,Patterson,59.92
US-2016-116442,12/15/2016,Benjamin,Patterson,14.76
CA-2016-142398,04-12-2016,Beth,Paige,638.288
CA-2016-142895,7/21/2016,Beth,Paige,6.264
CA-2016-150483,5/31/2016,Beth,Paige,32.064
CA-2017-156664,12/18/2017,Beth,Paige,7.236
CA-2017-154760,01-09-2017,Beth,Paige,274.491
CA-2014-153976,10-03-2014,Beth,Paige,258.279
CA-2017-137505,11/24/2017,Beth,Paige,364.08
US-2016-107440,4/16/2016,Bill,Shonely,9099.93
CA-2014-168130,9/19/2014,Bill,Shonely,887.103
CA-2016-149965,6/20/2016,Bill,Shonely,6.9
US-2014-148194,05-04-2014,Bill,Shonely,12.18
US-2014-143581,8/19/2014,Bill,Shonely,344.91
US-2017-112347,12-02-2017,Bill,Stewart,114.288
CA-2015-142475,12-03-2015,Bill,Stewart,590.352
CA-2017-116288,03-12-2017,Bill,Stewart,242.94
US-2014-134712,11/29/2014,Bill,Stewart,12.624
CA-2017-160633,11/16/2017,Bill,Stewart,899.982
US-2017-109610,11/25/2017,Brendan,Sweed,701.96
CA-2014-106376,12-05-2014,Brendan,Sweed,1113.024
CA-2016-105900,9/17/2016,Brendan,Sweed,33.4
US-2015-109015,09-06-2015,Brendan,Sweed,8.39
CA-2014-149524,1/14/2014,Brendan,Sweed,61.96
CA-2014-107398,8/25/2014,Brendan,Sweed,6.528
CA-2016-101791,5/27/2016,Brian,Stugart,25.176
CA-2015-126725,11/17/2015,Brian,Stugart,415.968
CA-2014-126032,6/23/2014,Brian,Stugart,86.376
CA-2014-103373,5/18/2014,Bruce,Stewart,779.796
CA-2014-133690,08-03-2014,Bruce,Stewart,218.75
CA-2015-126137,10-03-2015,Bruce,Stewart,120.666
CA-2017-123778,9/23/2017,Bruce,Stewart,25.824
CA-2017-130631,12/29/2017,Bruce,Stewart,19.6
CA-2017-135069,04-10-2017,Bruce,Stewart,195.104
CA-2016-156748,11/30/2016,Bruce,Stewart,33.36
CA-2015-122371,9/26/2015,Bryan,Spruell,64.17
CA-2017-135279,04-09-2017,Bryan,Spruell,9.82
CA-2015-138002,09-06-2015,Beth,Thompson,6.096
CA-2017-115994,1/28/2017,Beth,Thompson,239.97
CA-2015-103723,12-01-2015,Beth,Thompson,13.9
CA-2015-153612,12/22/2015,Beth,Thompson,17.12
CA-2014-166954,4/25/2014,Beth,Thompson,303.25
CA-2015-111325,2/27/2015,Bill,Tyler,4.419
CA-2016-126935,5/19/2016,Bill,Tyler,9.584
CA-2015-110016,11/29/2015,Bill,Tyler,19.92
CA-2017-117513,03-03-2017,Bill,Tyler,399.672
CA-2014-107769,10/28/2014,Bill,Tyler,257.98
US-2015-120502,4/13/2015,Bill,Tyler,37.68
US-2016-163461,6/18/2016,Bobby,Trafton,76.864
CA-2014-151946,06-04-2014,Bobby,Trafton,56.96
CA-2016-106383,3/19/2016,Bobby,Trafton,72.294
CA-2014-139283,11/23/2014,Bobby,Trafton,14.67
CA-2016-122511,03-11-2016,Brad,Thomas,30.336
CA-2015-165085,12/27/2015,Brad,Thomas,28.9
CA-2017-117212,2/26/2017,Bradley,Talbott,81.92
CA-2014-104780,5/21/2014,Bradley,Talbott,31.84
CA-2014-146864,12/22/2014,Bradley,Talbott,216.4
CA-2016-148208,1/22/2016,Bradley,Talbott,110.376
CA-2017-123029,9/30/2017,Bradley,Talbott,159.98
CA-2016-146423,4/21/2016,Brian,Thompson,15.48
CA-2015-125710,10-08-2015,Brian,Thompson,3.44
CA-2016-123358,04-10-2016,Brian,Thompson,113.76
CA-2014-121629,11/28/2014,Brian,Thompson,998.85
CA-2017-158967,12-10-2017,Brian,Thompson,19.104
CA-2015-132626,07-09-2015,Brian,Thompson,15.8
US-2017-161193,11/20/2017,Brian,Thompson,77.6
CA-2015-103793,3/26/2015,Benjamin,Venier,74.352
CA-2017-104220,1/30/2017,Benjamin,Venier,18.28
CA-2015-156734,6/18/2015,Benjamin,Venier,6.129
US-2016-168410,2/21/2016,Benjamin,Venier,68.95
CA-2016-123526,12/24/2016,Benjamin,Venier,33.4
CA-2015-119634,08-11-2015,Barry,Weirich,46.152
CA-2017-157413,06-01-2017,Barry,Weirich,324.744
CA-2014-100391,5/25/2014,Barry,Weirich,14.62
CA-2017-151855,5/27/2017,Bart,Watters,27.192
CA-2015-137302,4/26/2015,Bart,Watters,63.936
CA-2016-127194,12-10-2016,Bart,Watters,62.82
CA-2016-101161,10/13/2016,Bart,Watters,34.7
CA-2017-154074,8/31/2017,Bart,Watters,569.568
CA-2015-106565,3/20/2015,Bart,Watters,51.84
CA-2017-159366,01-07-2017,Bart,Watters,3059.982
US-2016-126844,10-08-2016,Bart,Watters,51.712
CA-2017-143343,06-10-2017,Ben,Wallace,16.4
CA-2016-120873,10/27/2016,Ben,Wallace,290.98
US-2014-167633,9/30/2014,Ben,Wallace,15.552
CA-2014-109897,08-12-2014,Ben,Wallace,806.336
US-2017-106579,06-08-2017,Ben,Wallace,12.176
CA-2016-116596,10/27/2016,Ben,Wallace,427.644
CA-2015-161452,04-05-2015,Carol,Adams,892.224
CA-2017-122112,9/25/2017,Carol,Adams,24.448
CA-2014-167997,1/26/2014,Carol,Adams,10.68
CA-2016-157791,12/23/2016,Carol,Adams,1999.96
CA-2015-105690,11/21/2015,Carol,Adams,246.1328
CA-2017-134649,1/26/2017,Carol,Adams,15.47
CA-2015-162621,09-05-2015,Cathy,Armstrong,16.27
CA-2016-107328,08-08-2016,Cathy,Armstrong,513.024
CA-2016-168081,4/24/2016,Cathy,Armstrong,258.696
CA-2016-125661,11/24/2016,Cathy,Armstrong,40.752
US-2016-164945,11/22/2016,Cathy,Armstrong,134.272
CA-2017-102610,11-04-2017,Christina,Anderson,95.976
CA-2017-122196,9/22/2017,Christina,Anderson,391.98
CA-2017-106432,10/19/2017,Christina,Anderson,2.072
CA-2015-120362,9/14/2015,Christina,Anderson,912.75
CA-2016-106894,02-07-2016,Christina,Anderson,100
US-2014-111171,12/26/2014,Christina,Anderson,8.69
CA-2017-140053,07-03-2017,Christina,Anderson,545.85
CA-2014-128237,3/25/2014,Christina,Anderson,6.56
CA-2017-169607,10-12-2017,Christina,Anderson,9.96
US-2014-150434,7/19/2014,Christine,Abelman,359.98
US-2017-145366,12-09-2017,Christine,Abelman,37.208
CA-2017-120936,12/17/2017,Christine,Abelman,481.32
US-2016-116365,01-03-2016,Christine,Abelman,30.08
CA-2015-135853,12-11-2015,Cynthia,Arntzen,175.23
CA-2017-145653,09-01-2017,Cynthia,Arntzen,498.26
CA-2017-122175,05-12-2017,Cynthia,Arntzen,42.85
CA-2014-145576,9/14/2014,Cynthia,Arntzen,13
CA-2014-140858,6/28/2014,Cynthia,Arntzen,41.472
US-2015-140200,7/26/2015,Cynthia,Arntzen,393.165
US-2016-132857,12-11-2016,Cynthia,Arntzen,6.672
CA-2015-146563,8/24/2015,Cassandra,Brandow,999.432
CA-2014-140004,3/21/2014,Cassandra,Brandow,7.408
CA-2017-100160,09-07-2017,Cassandra,Brandow,29.24
CA-2017-131282,02-05-2017,Cassandra,Brandow,243.992
CA-2014-130869,11/17/2014,Cassandra,Brandow,7.08
CA-2017-144484,09-11-2017,Cassandra,Brandow,32.36
US-2017-102904,11/13/2017,Cassandra,Brandow,239.92
CA-2015-121188,8/28/2015,Cassandra,Brandow,892.35
CA-2016-117583,11/27/2016,Cassandra,Brandow,25.92
US-2017-152898,09-11-2017,Cassandra,Brandow,67.9
US-2015-136259,11-05-2015,Christy,Brittain,7.218
CA-2016-113656,1/23/2016,Christy,Brittain,59.99
CA-2016-139941,06-12-2016,Christy,Brittain,92.94
CA-2017-152660,12-04-2017,Christy,Brittain,61.568
CA-2016-163398,05-03-2016,Christy,Brittain,2.182
US-2017-157896,11/16/2017,Christy,Brittain,146.82
CA-2017-111374,2/24/2017,Christy,Brittain,4.956
CA-2016-147417,7/25/2016,Christy,Brittain,1439.976
CA-2015-111094,07-09-2015,Claudia,Bergmann,6.58
CA-2016-147585,11-07-2016,Claudia,Bergmann,14.82
CA-2017-136826,6/16/2017,Claudia,Bergmann,14.016
CA-2015-113971,05-08-2015,Claudia,Bergmann,8.352
CA-2015-104514,01-02-2015,Claudia,Bergmann,85.52
CA-2017-161046,03-05-2017,Claudia,Bergmann,42.68
CA-2015-100146,5/14/2015,Claudia,Bergmann,509.9575
US-2016-165505,1/23/2016,Claudia,Bergmann,99.98
CA-2015-104297,5/29/2015,Chad,Cunningham,85.056
CA-2015-113040,8/27/2015,Chad,Cunningham,5.104
CA-2016-129308,07-07-2016,Chad,Cunningham,10.08
CA-2015-108532,8/29/2015,Chad,Cunningham,131.98
CA-2014-136399,12/16/2014,Chad,Cunningham,44.46
CA-2016-161781,9/29/2016,Chad,Cunningham,40.88
CA-2015-132906,09-10-2015,Charles,Crestani,51.52
CA-2016-148201,8/26/2016,Charles,Crestani,6.48
CA-2015-122623,09-07-2015,Charles,Crestani,47.516
CA-2015-121797,1/30/2015,Charles,Crestani,227.36
CA-2014-141726,7/20/2014,Charles,Crestani,104.85
CA-2016-130078,08-08-2016,Charles,Crestani,10.56
CA-2017-146185,9/15/2017,Charles,Crestani,31.744
CA-2016-131380,3/28/2016,Chris,Cortes,87.92
CA-2014-161634,11/14/2014,Chris,Cortes,32.4
CA-2014-103527,09-09-2014,Chris,Cortes,10.896
CA-2017-161410,6/26/2017,Chris,Cortes,358.2
CA-2015-147879,05-07-2015,Chris,Cortes,45.68
CA-2014-166891,10-04-2014,Chris,Cortes,589.41
US-2017-107888,11/16/2017,Chris,Cortes,73.68
CA-2017-152695,12-10-2017,Chris,Cortes,10.86
CA-2016-155474,07-08-2016,Chris,Cortes,107.984
CA-2016-145730,03-03-2016,Chris,Cortes,637.896
CA-2016-155992,10-01-2016,Chris,Cortes,69.9
CA-2017-119914,05-04-2017,Chris,Cortes,243.16
CA-2016-135265,07-07-2016,Christopher,Conant,287.968
CA-2016-154690,8/15/2016,Christopher,Conant,225.296
CA-2016-143714,5/23/2016,Christopher,Conant,8399.976
US-2017-155866,11/17/2017,Christopher,Conant,38.88
CA-2017-106691,11-06-2017,Christopher,Conant,1.248
CA-2017-143035,10-03-2017,Chuck,Clark,83.92
CA-2017-166695,5/20/2017,Chuck,Clark,518.272
US-2016-114888,9/19/2016,Chuck,Clark,11.952
CA-2017-125290,11-06-2017,Chuck,Clark,13.9
CA-2015-150791,09-06-2015,Chuck,Clark,271.764
CA-2016-163384,11-10-2016,Chuck,Clark,13.216
CA-2016-118570,11/13/2016,Chuck,Clark,217.056
CA-2016-116736,1/17/2016,Chuck,Clark,322.59
CA-2017-126221,12/30/2017,Chuck,Clark,209.3
US-2016-148957,9/17/2016,Chuck,Clark,12.32
CA-2017-100811,11/21/2017,Cindy,Chapman,8.448
CA-2017-158344,08-07-2017,Cindy,Chapman,63.96
CA-2016-146836,05-02-2016,Cindy,Chapman,44.94
US-2016-139388,11-07-2016,Cindy,Chapman,14.96
CA-2016-155033,10-07-2016,Cindy,Chapman,10.56
CA-2017-144225,9/30/2017,Cindy,Chapman,164.88
CA-2016-158260,11-04-2016,Cindy,Chapman,686.4
US-2014-163146,5/16/2014,Cindy,Chapman,56.4
US-2017-160836,09-11-2017,Cindy,Chapman,10.272
CA-2017-123071,12-03-2017,Clay,Cheatham,10.368
CA-2017-118542,12-01-2017,Clay,Cheatham,45.36
CA-2017-169901,6/15/2017,Clay,Cheatham,47.976
CA-2016-146521,7/21/2016,Corey,Catlett,1.941
CA-2015-132507,7/30/2015,Corey,Catlett,61.792
CA-2017-155957,11/26/2017,Corey,Catlett,52.272
CA-2014-124688,8/27/2014,Corey,Catlett,579.95
CA-2016-157707,10-10-2016,Corey,Catlett,90.882
CA-2015-161445,09-07-2015,Corey,Catlett,140.736
CA-2016-118178,3/19/2016,Corey,Catlett,31.086
CA-2014-154158,12/23/2014,Craig,Carreira,45.528
CA-2015-128993,09-12-2015,Craig,Carreira,21.98
CA-2016-167759,03-03-2016,Craig,Carreira,134.85
CA-2017-112753,6/18/2017,Craig,Carreira,917.9235
CA-2016-152121,11/27/2016,Craig,Carreira,271.992
US-2016-100419,12/16/2016,Craig,Carreira,4.788
CA-2017-163139,12-01-2017,Craig,Carreira,20.37
US-2014-158057,3/22/2014,Craig,Carroll,7.644
CA-2015-140984,9/14/2015,Craig,Carroll,991.2
CA-2015-109190,10/23/2015,Craig,Carroll,60.736
CA-2015-119480,01-09-2015,Craig,Carroll,106.32
CA-2016-122017,12/29/2016,Carlos,Daly,70.56
CA-2014-147235,3/24/2014,Carlos,Daly,24.9
CA-2017-111556,11/20/2017,Carlos,Daly,46.76
CA-2015-101910,11/27/2015,Carlos,Daly,283.92
CA-2017-107853,5/26/2017,Carlos,Daly,12.96
US-2017-119438,3/18/2017,Carol,Darley,2.688
CA-2016-100083,11/24/2016,Carol,Darley,24.784
CA-2017-144596,11-06-2017,Carol,Darley,318.96
US-2017-132444,11/18/2017,Christina,DeMoss,169.68
CA-2017-102925,11-05-2017,Christina,DeMoss,164.688
CA-2014-139857,02-02-2014,Cynthia,Delaney,12.35
CA-2016-124352,10/15/2016,Cynthia,Delaney,20.16
CA-2015-149972,9/21/2015,Cynthia,Delaney,601.536
CA-2014-166961,12/27/2014,Cynthia,Delaney,10.98
CA-2016-145135,11/26/2016,Cynthia,Delaney,59.97
CA-2017-143217,11-11-2017,Catherine,Glotzbach,18.24
CA-2016-121020,10/24/2016,Catherine,Glotzbach,239.976
US-2017-104955,3/19/2017,Catherine,Glotzbach,28.91
CA-2016-164350,09-10-2016,Catherine,Glotzbach,67.56
CA-2016-140081,6/20/2016,Catherine,Glotzbach,45.056
CA-2015-161242,06-01-2015,Catherine,Glotzbach,11.76
CA-2016-152156,11-08-2016,Claire,Gute,261.96
US-2015-123918,10/15/2015,Claire,Gute,131.376
CA-2017-164098,1/26/2017,Claire,Gute,18.16
CA-2015-127110,6/25/2015,Cathy,Hwang,31.104
CA-2015-123673,10/30/2015,Cathy,Hwang,299.9
CA-2016-109344,02-08-2016,Cathy,Hwang,1127.976
CA-2016-163951,12/30/2016,Carl,Jackson,16.52
CA-2017-102204,05-01-2017,Caroline,Jumper,3.328
CA-2017-150469,1/26/2017,Caroline,Jumper,11.84
US-2016-112977,03-10-2016,Caroline,Jumper,176.784
CA-2016-128818,05-07-2016,Caroline,Jumper,85.232
CA-2016-122392,7/22/2016,Caroline,Jumper,4.16
CA-2017-122105,6/24/2017,Caroline,Jumper,95.92
US-2016-161683,12-03-2016,Caroline,Jumper,394.816
CA-2017-144491,3/27/2017,Caroline,Jumper,1023.332
CA-2017-104577,05-12-2017,Chloris,Kastensmidt,87.6
CA-2014-113929,6/16/2014,Chloris,Kastensmidt,41.4
US-2016-100720,7/16/2016,Chloris,Kastensmidt,143.982
CA-2014-166884,03-11-2014,Chloris,Kastensmidt,8.32
CA-2015-135363,3/28/2015,Chloris,Kastensmidt,15.552
CA-2017-110821,08-07-2017,Chloris,Kastensmidt,119.448
CA-2016-112256,7/23/2016,Chloris,Kastensmidt,4.448
CA-2017-122028,8/18/2017,Chloris,Kastensmidt,10.782
US-2015-144771,10-02-2015,Chloris,Kastensmidt,11.032
CA-2016-110982,06-05-2016,Chloris,Kastensmidt,21.552
CA-2016-140018,11/21/2016,Chloris,Kastensmidt,30.345
CA-2017-110443,11/21/2017,Chloris,Kastensmidt,150.8
CA-2014-131541,7/28/2014,Chloris,Kastensmidt,14.32
CA-2016-134789,04-08-2016,Christine,Kargatis,30
US-2017-135230,09-01-2017,Christine,Kargatis,7.58
CA-2014-104472,06-02-2014,Christine,Kargatis,59.808
US-2014-125521,3/14/2014,Christine,Kargatis,1139.92
CA-2017-109085,2/17/2017,Christine,Kargatis,455.97
CA-2014-106264,12/26/2014,Clytie,Kelty,11.91
US-2017-127341,1/29/2017,Clytie,Kelty,12.128
CA-2016-119683,03-12-2016,Clytie,Kelty,29.34
CA-2016-124233,04-08-2016,Clytie,Kelty,24.7
CA-2017-138611,11/14/2017,Clytie,Kelty,119.94
CA-2017-104647,2/23/2017,Clytie,Kelty,37.44
CA-2015-142237,07-11-2015,Clytie,Kelty,289.8
CA-2015-120516,8/13/2015,Clytie,Kelty,5.64
US-2016-167472,06-06-2016,Clytie,Kelty,179.94
CA-2016-158610,9/19/2016,Clytie,Kelty,69.52
CA-2017-100902,11/17/2017,Clytie,Kelty,268.24
CA-2015-127754,7/26/2015,Cyma,Kinney,266.352
CA-2016-101630,2/19/2016,Cyma,Kinney,8.67
CA-2016-101336,11/13/2016,Cyma,Kinney,77.55
CA-2015-160696,09-06-2015,Cyma,Kinney,7.24
US-2017-166611,3/28/2017,Cyma,Kinney,68.742
US-2017-117247,10-09-2017,Cyma,Kinney,652.45
CA-2014-107755,02-07-2014,Cyma,Kinney,115.36
CA-2014-104976,12-09-2014,Cyma,Kinney,34.68
US-2016-140809,02-01-2016,Cyma,Kinney,56.45
US-2017-131583,06-10-2017,Carl,Ludwig,40.032
US-2014-155894,7/26/2014,Carl,Ludwig,123.552
US-2016-150035,12-01-2016,Carl,Ludwig,16.74
CA-2017-121888,9/15/2017,Carl,Ludwig,39.99
CA-2014-116239,03-04-2014,Clay,Ludtke,354.9
CA-2016-106530,05-08-2016,Clay,Ludtke,1006.056
CA-2017-129567,3/17/2017,Clay,Ludtke,17.456
CA-2016-128867,11-03-2016,Clay,Ludtke,75.96
CA-2016-134803,5/28/2016,Clay,Ludtke,262.24
CA-2014-127936,09-02-2014,Clay,Ludtke,21.24
