customer_id,customer_name,order_id,order_date,total_amount
BB-10990,Barry Blumstein,CA-2014-169642,7/27/2014,276.28
BB-10990,Barry Blumstein,US-2017-112928,06-01-2017,17.48
BB-10990,Barry Blumstein,CA-2016-103947,04-01-2016,31.56
BB-10990,Barry Blumstein,CA-2017-118136,9/16/2017,8.82
BB-11545,Brenda Bowman,CA-2017-130043,9/15/2017,31.872
BB-11545,Brenda Bowman,CA-2016-124506,11-11-2016,95.968
BB-11545,Brenda Bowman,CA-2015-107083,11/21/2015,5.344
BB-11545,Brenda Bowman,CA-2015-115168,06-05-2015,10.56
BB-11545,Brenda Bowman,CA-2017-158561,11-11-2017,1158.12
BB-11545,Brenda Bowman,CA-2016-169838,11/25/2016,1568.61
BB-11545,Brenda Bowman,US-2017-118941,08-12-2017,17.52
BB-11545,Brenda Bowman,CA-2016-155166,12/26/2016,212.94
BB-11545,Brenda Bowman,CA-2017-102379,12-02-2017,39.992
BC-11125,Becky Castell,CA-2014-147543,07-06-2014,478.48
BC-11125,Becky Castell,CA-2016-143910,08-12-2016,145.764
BC-11125,Becky Castell,CA-2014-113859,9/13/2014,340.116
BC-11125,Becky Castell,US-2016-134369,9/16/2016,12.96
BC-11125,Becky Castell,CA-2016-149335,7/25/2016,37.17
BC-11125,Becky Castell,CA-2016-123050,04-04-2016,82.64
BC-11125,Becky Castell,US-2017-120418,06-11-2017,280.792
BC-11125,Becky Castell,CA-2017-113530,5/19/2017,681.408
BC-11125,Becky Castell,CA-2015-158351,6/20/2015,319.984
BD-11320,Bill Donatelli,CA-2016-110086,9/18/2016,239.984
BD-11320,Bill Donatelli,CA-2016-130680,6/24/2016,38.24
BD-11320,Bill Donatelli,CA-2016-148593,6/16/2016,46.35
BD-11320,Bill Donatelli,CA-2016-119165,10/31/2016,492.835
BD-11320,Bill Donatelli,CA-2016-136406,4/15/2016,1121.568
BD-11320,Bill Donatelli,CA-2017-117485,9/23/2017,291.96
BD-11320,Bill Donatelli,CA-2017-122735,04-12-2017,29.7
BD-11320,Bill Donatelli,CA-2016-167241,8/15/2016,312.03
BD-11320,Bill Donatelli,CA-2015-121699,08-10-2015,64.75
BD-11320,Bill Donatelli,CA-2017-158071,06-10-2017,88.776
BD-11320,Bill Donatelli,CA-2017-107125,11/27/2017,117.488
BD-11320,Bill Donatelli,CA-2015-120677,5/31/2015,2567.84
BD-11500,Bradley Drucker,US-2017-133312,11/25/2017,359.499
BD-11500,Bradley Drucker,US-2014-151015,10/14/2014,322.192
BD-11500,Bradley Drucker,US-2017-105935,1/26/2017,62.72
BD-11500,Bradley Drucker,CA-2014-140795,02-01-2014,468.9
BD-11500,Bradley Drucker,CA-2015-117828,12/23/2015,194.32
BD-11500,Bradley Drucker,CA-2015-167696,9/16/2015,31.12
BD-11560,Brendan Dodson,CA-2015-163923,5/30/2015,151.96
BD-11560,Brendan Dodson,CA-2017-124716,3/27/2017,45.68
BD-11605,Brian Dahlen,CA-2016-105746,12/30/2016,170.786
BD-11605,Brian Dahlen,CA-2014-157147,1/13/2014,1325.85
BD-11605,Brian Dahlen,US-2015-123960,06-11-2015,53.7
BD-11605,Brian Dahlen,CA-2015-158792,12/26/2015,22.2
BD-11605,Brian Dahlen,CA-2017-144694,9/24/2017,17.88
BD-11605,Brian Dahlen,CA-2016-112102,04-12-2016,343.92
BD-11605,Brian Dahlen,US-2014-164406,8/15/2014,152.91
BD-11620,Brian DeCherney,CA-2016-157686,10-01-2016,194.848
BD-11620,Brian DeCherney,CA-2017-100202,12/31/2016,302.376
BD-11620,Brian DeCherney,CA-2017-130211,10/22/2017,333.09
BD-11620,Brian DeCherney,CA-2016-111941,12/25/2016,33.568
BD-11620,Brian DeCherney,CA-2016-111976,03-08-2016,108.576
BD-11620,Brian DeCherney,CA-2014-152254,6/30/2014,310.688
BD-11635,Brian Derr,CA-2015-110814,12-05-2015,232.4
BD-11635,Brian Derr,CA-2014-152422,10-05-2014,91.92
BD-11635,Brian Derr,CA-2017-109589,12/21/2017,71
BD-11725,Bruce Degenhardt,CA-2016-165015,2/25/2016,46.72
BD-11725,Bruce Degenhardt,CA-2015-128139,07-03-2015,70.98
BD-11725,Bruce Degenhardt,CA-2017-125472,5/30/2017,241.96
BD-11725,Bruce Degenhardt,CA-2017-101574,9/28/2017,9.24
BD-11725,Bruce Degenhardt,CA-2017-168396,08-03-2017,51.75
BD-11725,Bruce Degenhardt,CA-2017-146192,4/22/2017,675.06
BD-11770,Bryan Davis,CA-2017-145338,1/29/2017,4.768
BD-11770,Bryan Davis,CA-2016-165918,09-10-2016,7.38
BD-11770,Bryan Davis,CA-2017-115105,02-06-2017,240.784
BD-11770,Bryan Davis,CA-2016-148698,05-02-2016,86.352
BD-11770,Bryan Davis,CA-2016-124667,11-11-2016,59.97
BD-11770,Bryan Davis,US-2016-122182,03-10-2016,39.992
BE-11335,Bill Eplett,US-2017-105046,7/17/2017,269.98
BE-11335,Bill Eplett,CA-2017-155985,3/23/2017,211.84
BE-11335,Bill Eplett,CA-2017-137596,09-02-2017,1199.8
BE-11335,Bill Eplett,CA-2016-166912,1/15/2016,81.98
BE-11335,Bill Eplett,CA-2016-128307,7/25/2016,20.936
BE-11410,Bobby Elias,CA-2016-161662,02-07-2016,30.352
BE-11410,Bobby Elias,CA-2017-121314,9/23/2017,251.64
BE-11410,Bobby Elias,CA-2017-141782,1/21/2017,268.576
BE-11410,Bobby Elias,CA-2016-125220,10/14/2016,1649.75
BE-11410,Bobby Elias,CA-2016-108630,11/18/2016,61.12
BE-11455,Brad Eason,US-2017-166324,4/20/2017,848.544
BE-11455,Brad Eason,CA-2016-118052,05-06-2016,7.216
BE-11455,Brad Eason,CA-2016-140774,09-05-2016,107.94
BE-11455,Brad Eason,CA-2015-122406,08-02-2015,128.85
BE-11455,Brad Eason,CA-2015-115924,9/14/2015,25.9
BE-11455,Brad Eason,US-2016-146857,05-06-2016,54.48
BF-10975,Barbara Fisher,CA-2015-116260,07-06-2015,11.12
BF-10975,Barbara Fisher,CA-2015-137281,6/13/2015,6.48
BF-10975,Barbara Fisher,CA-2014-109904,7/14/2014,17.94
BF-10975,Barbara Fisher,CA-2014-117345,08-01-2014,17.544
BF-10975,Barbara Fisher,CA-2015-116750,07-05-2015,4.928
BF-10975,Barbara Fisher,CA-2016-100041,11/20/2016,9.08
BF-10975,Barbara Fisher,US-2017-120908,9/30/2017,20.664
BF-11005,Barry Franz,US-2016-105452,7/28/2016,24.7
BF-11005,Barry Franz,CA-2016-137729,05-05-2016,5.98
BF-11005,Barry Franz,CA-2017-103380,11/21/2017,56.56
BF-11005,Barry Franz,CA-2014-141355,9/25/2014,14.576
BF-11020,Barry Franz̦sisch,CA-2014-165568,2/15/2014,21.36
BF-11020,Barry Franz̦sisch,CA-2017-114804,10/17/2017,52.792
BF-11020,Barry Franz̦sisch,CA-2015-145758,10/30/2015,1035.8
BF-11020,Barry Franz̦sisch,US-2017-124779,09-08-2017,42.616
BF-11020,Barry Franz̦sisch,CA-2017-134495,04-01-2017,23.976
BF-11020,Barry Franz̦sisch,CA-2016-156265,08-02-2016,136.464
BF-11020,Barry Franz̦sisch,CA-2017-133333,9/18/2017,22.72
BF-11020,Barry Franz̦sisch,CA-2016-159940,07-07-2016,60.288
BF-11080,Bart Folk,CA-2014-163013,11/28/2014,14.67
BF-11080,Bart Folk,CA-2017-140676,09-12-2017,39.9
BF-11080,Bart Folk,CA-2017-117128,12-05-2017,21.6
BF-11170,Ben Ferrer,US-2016-120460,4/30/2016,22.608
BF-11170,Ben Ferrer,CA-2014-110184,07-12-2014,249.75
BF-11170,Ben Ferrer,CA-2016-149111,4/17/2016,36.792
BF-11170,Ben Ferrer,US-2014-138247,12/24/2014,173.656
BF-11170,Ben Ferrer,US-2017-119039,03-06-2017,14.976
BF-11170,Ben Ferrer,US-2015-113327,5/26/2015,18.272
BF-11170,Ben Ferrer,CA-2014-167724,4/13/2014,7.83
BF-11170,Ben Ferrer,CA-2016-162348,11-10-2016,9.98
BF-11170,Ben Ferrer,CA-2016-159891,1/31/2016,1270.99
BF-11170,Ben Ferrer,CA-2017-151799,12/14/2017,1199.98
BF-11170,Ben Ferrer,CA-2015-145835,5/13/2015,222.384
BF-11215,Benjamin Farhat,CA-2014-103219,11-09-2014,56.52
BF-11215,Benjamin Farhat,CA-2016-154662,06-09-2016,692.94
BF-11215,Benjamin Farhat,CA-2017-106859,3/13/2017,90.8
BF-11215,Benjamin Farhat,CA-2017-102729,10/26/2017,55.616
BF-11275,Beth Fritzler,CA-2014-148040,3/22/2014,74.352
BF-11275,Beth Fritzler,CA-2017-161130,11-03-2017,361.376
BF-11275,Beth Fritzler,CA-2017-169012,07-10-2017,41.91
BG-11035,Barry Gonzalez,CA-2015-141565,9/20/2015,1369.764
BG-11035,Barry Gonzalez,CA-2016-134110,11/17/2016,67.176
BG-11035,Barry Gonzalez,CA-2017-169005,11-02-2017,5.56
BG-11035,Barry Gonzalez,CA-2014-155390,12-06-2014,42.208
BG-11035,Barry Gonzalez,CA-2017-165715,12-02-2017,32.776
BG-11035,Barry Gonzalez,CA-2015-120901,12/31/2015,152.688
BG-11035,Barry Gonzalez,CA-2017-117198,8/31/2017,659.9
BG-11035,Barry Gonzalez,US-2014-114377,11-05-2014,149.9
BG-11695,Brooke Gillingham,CA-2015-108588,01-05-2015,59.52
BG-11695,Brooke Gillingham,CA-2017-105543,11/24/2017,33.29
BG-11695,Brooke Gillingham,US-2016-162852,12/27/2016,845.488
BG-11695,Brooke Gillingham,CA-2014-127523,05-11-2014,35.91
BG-11695,Brooke Gillingham,CA-2016-153682,5/30/2016,839.988
BG-11695,Brooke Gillingham,CA-2017-121412,9/23/2017,29.328
BG-11740,Bruce Geld,CA-2015-154200,6/18/2015,51.98
BG-11740,Bruce Geld,CA-2016-145240,09-06-2016,10.784
BG-11740,Bruce Geld,CA-2017-119389,4/17/2017,60.312
BG-11740,Bruce Geld,CA-2017-135419,11-03-2017,486.368
BG-11740,Bruce Geld,CA-2016-165995,8/30/2016,47.04
BG-11740,Bruce Geld,CA-2014-164749,3/23/2014,9.912
BH-11710,Brosina Hoffman,CA-2015-149300,11/22/2015,32.985
BH-11710,Brosina Hoffman,CA-2017-127306,1/14/2017,18.336
BH-11710,Brosina Hoffman,US-2015-130491,02-08-2015,9.54
BH-11710,Brosina Hoffman,CA-2017-135587,12-07-2017,320.64
BH-11710,Brosina Hoffman,CA-2017-112865,5/18/2017,36.048
BH-11710,Brosina Hoffman,CA-2016-112123,03-03-2016,447.86
BH-11710,Brosina Hoffman,CA-2014-115812,06-09-2014,48.86
BH-11710,Brosina Hoffman,US-2014-140914,11-11-2014,10.984
BK-11260,Berenike Kampe,CA-2014-125612,08-03-2014,39.96
BK-11260,Berenike Kampe,CA-2015-113110,3/19/2015,17.568
BK-11260,Berenike Kampe,CA-2016-130799,11-11-2016,6.96
BK-11260,Berenike Kampe,CA-2017-151183,10/14/2017,46.36
BK-11260,Berenike Kampe,CA-2017-117009,9/22/2017,21.96
BK-11260,Berenike Kampe,US-2014-140452,12-06-2014,14.016
BM-11140,Becky Martin,CA-2016-106278,09-02-2016,215.976
BM-11140,Becky Martin,CA-2017-121706,2/26/2017,356.79
BM-11140,Becky Martin,CA-2016-126004,12-04-2016,113.79
BM-11140,Becky Martin,CA-2014-139892,09-08-2014,9.936
BM-11575,Brendan Murry,CA-2015-105102,9/15/2015,79.872
BM-11575,Brendan Murry,CA-2017-165155,9/21/2017,15.51
BM-11575,Brendan Murry,CA-2017-155642,5/18/2017,22.608
BM-11575,Brendan Murry,CA-2016-160304,01-02-2016,173.94
BM-11575,Brendan Murry,CA-2016-142615,11/20/2016,27.88
BM-11575,Brendan Murry,US-2017-129203,4/17/2017,195.136
BM-11650,Brian Moss,CA-2015-124107,10-09-2015,619.95
BM-11650,Brian Moss,CA-2016-163202,9/27/2016,2.907
BM-11650,Brian Moss,CA-2017-121678,11/16/2017,1.824
BM-11650,Brian Moss,CA-2017-149048,5/13/2017,180.96
BM-11650,Brian Moss,CA-2014-125514,9/21/2014,25.96
BM-11650,Brian Moss,US-2014-134733,9/23/2014,435.999
BM-11650,Brian Moss,CA-2014-165379,07-09-2014,10.368
BM-11650,Brian Moss,CA-2017-152912,11-09-2017,9.64
BM-11650,Brian Moss,CA-2015-100454,11/20/2015,60.45
BM-11650,Brian Moss,CA-2017-102519,11/27/2017,46.94
BM-11650,Brian Moss,CA-2017-167101,3/24/2017,221.92
BM-11785,Bryan Mills,CA-2014-133270,06-06-2014,13.36
BM-11785,Bryan Mills,CA-2016-101966,7/14/2016,419.944
BM-11785,Bryan Mills,US-2015-157014,10-03-2015,32.07
BM-11785,Bryan Mills,CA-2015-165813,3/20/2015,29.304
BM-11785,Bryan Mills,CA-2017-152968,5/26/2017,23.08
BM-11785,Bryan Mills,CA-2016-105473,4/16/2016,28.8
BM-11785,Bryan Mills,CA-2014-116568,12/14/2014,186.304
BM-11785,Bryan Mills,CA-2016-117660,12/30/2016,5.904
BM-11785,Bryan Mills,CA-2015-160787,9/25/2015,2.946
BM-11785,Bryan Mills,CA-2014-106971,09-02-2014,475.944
BN-11470,Brad Norvell,CA-2015-106215,4/16/2015,12.576
BN-11470,Brad Norvell,US-2017-149006,12-06-2017,10.68
BN-11470,Brad Norvell,CA-2017-114370,3/14/2017,49.616
BN-11470,Brad Norvell,CA-2014-138527,09-12-2014,10.368
BN-11515,Bradley Nguyen,CA-2017-163405,12/21/2017,6.63
BN-11515,Bradley Nguyen,CA-2014-118339,3/17/2014,93.78
BN-11515,Bradley Nguyen,CA-2016-169943,5/19/2016,242.9
BN-11515,Bradley Nguyen,CA-2017-131625,09-01-2017,114.9
BN-11515,Bradley Nguyen,CA-2014-103940,9/17/2014,30.28
BO-11350,Bill Overfelt,CA-2016-137204,4/28/2016,41.568
BO-11350,Bill Overfelt,CA-2017-132199,05-03-2017,32.448
BO-11350,Bill Overfelt,CA-2017-128076,02-02-2017,210.58
BO-11350,Bill Overfelt,CA-2017-144883,8/15/2017,50.4
BO-11350,Bill Overfelt,CA-2016-105207,01-03-2016,1592.85
BO-11425,Bobby Odegard,CA-2015-136658,09-10-2015,6.08
BO-11425,Bobby Odegard,CA-2017-158386,10/16/2017,124.75
BP-11050,Barry Pond,CA-2016-108364,12/19/2016,1.8
BP-11050,Barry Pond,CA-2017-143084,3/18/2017,13.9
BP-11050,Barry Pond,CA-2017-151596,10-08-2017,42.76
BP-11050,Barry Pond,CA-2016-160535,11/25/2016,563.4
BP-11050,Barry Pond,US-2014-154655,10-12-2014,22.24
BP-11095,Bart Pistole,CA-2017-160325,9/24/2017,391.98
BP-11095,Bart Pistole,CA-2014-162992,12/19/2014,14.62
BP-11095,Bart Pistole,CA-2017-135377,12/13/2017,287.976
BP-11095,Bart Pistole,CA-2015-138219,3/23/2015,33.36
BP-11095,Bart Pistole,CA-2017-161851,4/15/2017,15.57
BP-11095,Bart Pistole,CA-2015-148180,7/26/2015,9.144
BP-11095,Bart Pistole,CA-2017-137365,11/30/2017,95.976
BP-11095,Bart Pistole,CA-2014-146990,11-07-2014,5.92
BP-11095,Bart Pistole,CA-2014-137911,10-09-2014,88.768
BP-11095,Bart Pistole,US-2014-134971,06-07-2014,12.462
BP-11095,Bart Pistole,CA-2017-105445,2/20/2017,9.432
BP-11095,Bart Pistole,CA-2016-156811,10/27/2016,43.92
BP-11155,Becky Pak,CA-2017-147564,10-02-2017,49.12
BP-11155,Becky Pak,CA-2017-128629,07-10-2017,18.84
BP-11155,Becky Pak,CA-2015-158491,06-04-2015,119.98
BP-11155,Becky Pak,US-2017-154851,3/30/2017,5.715
BP-11155,Becky Pak,CA-2016-154767,6/28/2016,121.96
BP-11155,Becky Pak,CA-2017-156139,12/31/2016,38.376
BP-11185,Ben Peterman,CA-2016-158211,01-04-2016,4.672
BP-11185,Ben Peterman,CA-2017-146626,12/29/2017,101.12
BP-11185,Ben Peterman,CA-2017-130036,8/27/2017,12.672
BP-11185,Ben Peterman,US-2017-140907,12-10-2017,49.08
BP-11185,Ben Peterman,CA-2016-115574,12/23/2016,141.372
BP-11185,Ben Peterman,US-2015-112508,3/24/2015,6.992
BP-11185,Ben Peterman,CA-2016-142902,09-12-2016,15.136
BP-11185,Ben Peterman,CA-2017-167150,12-10-2017,19.936
BP-11185,Ben Peterman,CA-2015-166219,8/28/2015,1099.96
BP-11230,Benjamin Patterson,CA-2017-142888,11/21/2017,70.98
BP-11230,Benjamin Patterson,CA-2015-135174,4/30/2015,1022.97
BP-11230,Benjamin Patterson,CA-2016-141551,9/24/2016,6.38
BP-11230,Benjamin Patterson,CA-2014-101462,4/20/2014,59.92
BP-11230,Benjamin Patterson,US-2016-116442,12/15/2016,14.76
BP-11290,Beth Paige,CA-2016-142398,04-12-2016,638.288
BP-11290,Beth Paige,CA-2016-142895,7/21/2016,6.264
BP-11290,Beth Paige,CA-2016-150483,5/31/2016,32.064
BP-11290,Beth Paige,CA-2017-156664,12/18/2017,7.236
BP-11290,Beth Paige,CA-2017-154760,01-09-2017,274.491
BP-11290,Beth Paige,CA-2014-153976,10-03-2014,258.279
BP-11290,Beth Paige,CA-2017-137505,11/24/2017,364.08
BS-11365,Bill Shonely,US-2016-107440,4/16/2016,9099.93
BS-11365,Bill Shonely,CA-2014-168130,9/19/2014,887.103
BS-11365,Bill Shonely,CA-2016-149965,6/20/2016,6.9
BS-11365,Bill Shonely,US-2014-148194,05-04-2014,12.18
BS-11365,Bill Shonely,US-2014-143581,8/19/2014,344.91
BS-11380,Bill Stewart,US-2017-112347,12-02-2017,114.288
BS-11380,Bill Stewart,CA-2015-142475,12-03-2015,590.352
BS-11380,Bill Stewart,CA-2017-116288,03-12-2017,242.94
BS-11380,Bill Stewart,US-2014-134712,11/29/2014,12.624
BS-11380,Bill Stewart,CA-2017-160633,11/16/2017,899.982
BS-11590,Brendan Sweed,US-2017-109610,11/25/2017,701.96
BS-11590,Brendan Sweed,CA-2014-106376,12-05-2014,1113.024
BS-11590,Brendan Sweed,CA-2016-105900,9/17/2016,33.4
BS-11590,Brendan Sweed,US-2015-109015,09-06-2015,8.39
BS-11590,Brendan Sweed,CA-2014-149524,1/14/2014,61.96
BS-11590,Brendan Sweed,CA-2014-107398,8/25/2014,6.528
BS-11665,Brian Stugart,CA-2016-101791,5/27/2016,25.176
BS-11665,Brian Stugart,CA-2015-126725,11/17/2015,415.968
BS-11665,Brian Stugart,CA-2014-126032,6/23/2014,86.376
BS-11755,Bruce Stewart,CA-2014-103373,5/18/2014,779.796
BS-11755,Bruce Stewart,CA-2014-133690,08-03-2014,218.75
BS-11755,Bruce Stewart,CA-2015-126137,10-03-2015,120.666
BS-11755,Bruce Stewart,CA-2017-123778,9/23/2017,25.824
BS-11755,Bruce Stewart,CA-2017-130631,12/29/2017,19.6
BS-11755,Bruce Stewart,CA-2017-135069,04-10-2017,195.104
BS-11755,Bruce Stewart,CA-2016-156748,11/30/2016,33.36
BS-11800,Bryan Spruell,CA-2015-122371,9/26/2015,64.17
BS-11800,Bryan Spruell,CA-2017-135279,04-09-2017,9.82
BT-11305,Beth Thompson,CA-2015-138002,09-06-2015,6.096
BT-11305,Beth Thompson,CA-2017-115994,1/28/2017,239.97
BT-11305,Beth Thompson,CA-2015-103723,12-01-2015,13.9
BT-11305,Beth Thompson,CA-2015-153612,12/22/2015,17.12
BT-11305,Beth Thompson,CA-2014-166954,4/25/2014,303.25
BT-11395,Bill Tyler,CA-2015-111325,2/27/2015,4.419
BT-11395,Bill Tyler,CA-2016-126935,5/19/2016,9.584
BT-11395,Bill Tyler,CA-2015-110016,11/29/2015,19.92
BT-11395,Bill Tyler,CA-2017-117513,03-03-2017,399.672
BT-11395,Bill Tyler,CA-2014-107769,10/28/2014,257.98
BT-11395,Bill Tyler,US-2015-120502,4/13/2015,37.68
BT-11440,Bobby Trafton,US-2016-163461,6/18/2016,76.864
BT-11440,Bobby Trafton,CA-2014-151946,06-04-2014,56.96
BT-11440,Bobby Trafton,CA-2016-106383,3/19/2016,72.294
BT-11440,Bobby Trafton,CA-2014-139283,11/23/2014,14.67
BT-11485,Brad Thomas,CA-2016-122511,03-11-2016,30.336
BT-11485,Brad Thomas,CA-2015-165085,12/27/2015,28.9
BT-11530,Bradley Talbott,CA-2017-117212,2/26/2017,81.92
BT-11530,Bradley Talbott,CA-2014-104780,5/21/2014,31.84
BT-11530,Bradley Talbott,CA-2014-146864,12/22/2014,216.4
BT-11530,Bradley Talbott,CA-2016-148208,1/22/2016,110.376
BT-11530,Bradley Talbott,CA-2017-123029,9/30/2017,159.98
BT-11680,Brian Thompson,CA-2016-146423,4/21/2016,15.48
BT-11680,Brian Thompson,CA-2015-125710,10-08-2015,3.44
BT-11680,Brian Thompson,CA-2016-123358,04-10-2016,113.76
BT-11680,Brian Thompson,CA-2014-121629,11/28/2014,998.85
BT-11680,Brian Thompson,CA-2017-158967,12-10-2017,19.104
BT-11680,Brian Thompson,CA-2015-132626,07-09-2015,15.8
BT-11680,Brian Thompson,US-2017-161193,11/20/2017,77.6
BV-11245,Benjamin Venier,CA-2015-103793,3/26/2015,74.352
BV-11245,Benjamin Venier,CA-2017-104220,1/30/2017,18.28
BV-11245,Benjamin Venier,CA-2015-156734,6/18/2015,6.129
BV-11245,Benjamin Venier,US-2016-168410,2/21/2016,68.95
BV-11245,Benjamin Venier,CA-2016-123526,12/24/2016,33.4
BW-11065,Barry Weirich,CA-2015-119634,08-11-2015,46.152
BW-11065,Barry Weirich,CA-2017-157413,06-01-2017,324.744
BW-11065,Barry Weirich,CA-2014-100391,5/25/2014,14.62
BW-11110,Bart Watters,CA-2017-151855,5/27/2017,27.192
BW-11110,Bart Watters,CA-2015-137302,4/26/2015,63.936
BW-11110,Bart Watters,CA-2016-127194,12-10-2016,62.82
BW-11110,Bart Watters,CA-2016-101161,10/13/2016,34.7
BW-11110,Bart Watters,CA-2017-154074,8/31/2017,569.568
BW-11110,Bart Watters,CA-2015-106565,3/20/2015,51.84
BW-11110,Bart Watters,CA-2017-159366,01-07-2017,3059.982
BW-11110,Bart Watters,US-2016-126844,10-08-2016,51.712
BW-11200,Ben Wallace,CA-2017-143343,06-10-2017,16.4
BW-11200,Ben Wallace,CA-2016-120873,10/27/2016,290.98
BW-11200,Ben Wallace,US-2014-167633,9/30/2014,15.552
BW-11200,Ben Wallace,CA-2014-109897,08-12-2014,806.336
BW-11200,Ben Wallace,US-2017-106579,06-08-2017,12.176
BW-11200,Ben Wallace,CA-2016-116596,10/27/2016,427.644
CA-11965,Carol Adams,CA-2015-161452,04-05-2015,892.224
CA-11965,Carol Adams,CA-2017-122112,9/25/2017,24.448
CA-11965,Carol Adams,CA-2014-167997,1/26/2014,10.68
CA-11965,Carol Adams,CA-2016-157791,12/23/2016,1999.96
CA-11965,Carol Adams,CA-2015-105690,11/21/2015,246.1328
CA-11965,Carol Adams,CA-2017-134649,1/26/2017,15.47
CA-12055,Cathy Armstrong,CA-2015-162621,09-05-2015,16.27
CA-12055,Cathy Armstrong,CA-2016-107328,08-08-2016,513.024
CA-12055,Cathy Armstrong,CA-2016-168081,4/24/2016,258.696
CA-12055,Cathy Armstrong,CA-2016-125661,11/24/2016,40.752
CA-12055,Cathy Armstrong,US-2016-164945,11/22/2016,134.272
CA-12265,Christina Anderson,CA-2017-102610,11-04-2017,95.976
CA-12265,Christina Anderson,CA-2017-122196,9/22/2017,391.98
CA-12265,Christina Anderson,CA-2017-106432,10/19/2017,2.072
CA-12265,Christina Anderson,CA-2015-120362,9/14/2015,912.75
CA-12265,Christina Anderson,CA-2016-106894,02-07-2016,100
CA-12265,Christina Anderson,US-2014-111171,12/26/2014,8.69
CA-12265,Christina Anderson,CA-2017-140053,07-03-2017,545.85
CA-12265,Christina Anderson,CA-2014-128237,3/25/2014,6.56
CA-12265,Christina Anderson,CA-2017-169607,10-12-2017,9.96
CA-12310,Christine Abelman,US-2014-150434,7/19/2014,359.98
CA-12310,Christine Abelman,US-2017-145366,12-09-2017,37.208
CA-12310,Christine Abelman,CA-2017-120936,12/17/2017,481.32
CA-12310,Christine Abelman,US-2016-116365,01-03-2016,30.08
CA-12775,Cynthia Arntzen,CA-2015-135853,12-11-2015,175.23
CA-12775,Cynthia Arntzen,CA-2017-145653,09-01-2017,498.26
CA-12775,Cynthia Arntzen,CA-2017-122175,05-12-2017,42.85
CA-12775,Cynthia Arntzen,CA-2014-145576,9/14/2014,13
CA-12775,Cynthia Arntzen,CA-2014-140858,6/28/2014,41.472
CA-12775,Cynthia Arntzen,US-2015-140200,7/26/2015,393.165
CA-12775,Cynthia Arntzen,US-2016-132857,12-11-2016,6.672
CB-12025,Cassandra Brandow,CA-2015-146563,8/24/2015,999.432
CB-12025,Cassandra Brandow,CA-2014-140004,3/21/2014,7.408
CB-12025,Cassandra Brandow,CA-2017-100160,09-07-2017,29.24
CB-12025,Cassandra Brandow,CA-2017-131282,02-05-2017,243.992
CB-12025,Cassandra Brandow,CA-2014-130869,11/17/2014,7.08
CB-12025,Cassandra Brandow,CA-2017-144484,09-11-2017,32.36
CB-12025,Cassandra Brandow,US-2017-102904,11/13/2017,239.92
CB-12025,Cassandra Brandow,CA-2015-121188,8/28/2015,892.35
CB-12025,Cassandra Brandow,CA-2016-117583,11/27/2016,25.92
CB-12025,Cassandra Brandow,US-2017-152898,09-11-2017,67.9
CB-12415,Christy Brittain,US-2015-136259,11-05-2015,7.218
CB-12415,Christy Brittain,CA-2016-113656,1/23/2016,59.99
CB-12415,Christy Brittain,CA-2016-139941,06-12-2016,92.94
CB-12415,Christy Brittain,CA-2017-152660,12-04-2017,61.568
CB-12415,Christy Brittain,CA-2016-163398,05-03-2016,2.182
CB-12415,Christy Brittain,US-2017-157896,11/16/2017,146.82
CB-12415,Christy Brittain,CA-2017-111374,2/24/2017,4.956
CB-12415,Christy Brittain,CA-2016-147417,7/25/2016,1439.976
CB-12535,Claudia Bergmann,CA-2015-111094,07-09-2015,6.58
CB-12535,Claudia Bergmann,CA-2016-147585,11-07-2016,14.82
CB-12535,Claudia Bergmann,CA-2017-136826,6/16/2017,14.016
CB-12535,Claudia Bergmann,CA-2015-113971,05-08-2015,8.352
CB-12535,Claudia Bergmann,CA-2015-104514,01-02-2015,85.52
CB-12535,Claudia Bergmann,CA-2017-161046,03-05-2017,42.68
CB-12535,Claudia Bergmann,CA-2015-100146,5/14/2015,509.9575
CB-12535,Claudia Bergmann,US-2016-165505,1/23/2016,99.98
CC-12100,Chad Cunningham,CA-2015-104297,5/29/2015,85.056
CC-12100,Chad Cunningham,CA-2015-113040,8/27/2015,5.104
CC-12100,Chad Cunningham,CA-2016-129308,07-07-2016,10.08
CC-12100,Chad Cunningham,CA-2015-108532,8/29/2015,131.98
CC-12100,Chad Cunningham,CA-2014-136399,12/16/2014,44.46
CC-12100,Chad Cunningham,CA-2016-161781,9/29/2016,40.88
CC-12145,Charles Crestani,CA-2015-132906,09-10-2015,51.52
CC-12145,Charles Crestani,CA-2016-148201,8/26/2016,6.48
CC-12145,Charles Crestani,CA-2015-122623,09-07-2015,47.516
CC-12145,Charles Crestani,CA-2015-121797,1/30/2015,227.36
CC-12145,Charles Crestani,CA-2014-141726,7/20/2014,104.85
CC-12145,Charles Crestani,CA-2016-130078,08-08-2016,10.56
CC-12145,Charles Crestani,CA-2017-146185,9/15/2017,31.744
CC-12220,Chris Cortes,CA-2016-131380,3/28/2016,87.92
CC-12220,Chris Cortes,CA-2014-161634,11/14/2014,32.4
CC-12220,Chris Cortes,CA-2014-103527,09-09-2014,10.896
CC-12220,Chris Cortes,CA-2017-161410,6/26/2017,358.2
